source_id	subject_id	session_id	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds000201	sub-9020	ses-2	5	1	0	908202276	54938692	3028.5	605.7	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1075	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9022	ses-1	5	1	1	765506049	52622744	2930.0	586.0	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1042	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9022	ses-2	0	0	0	0	0	n/a	n/a	n/a	n/a	n/a	0	n/a	beh
ds000201	sub-9023	ses-1	5	1	1	937053609	60421983	3145.5	629.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1114	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9023	ses-2	5	1	0	957562784	60074050	3155.0	631.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1117	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9025	ses-1	3	1	1	412029629	51639965	1511.5	503.8333333333333	2310144	770048.0	faces,hands,rest	536	{"2.5":1,"3.0":2}	anat,beh,fmap,func
ds000201	sub-9025	ses-2	3	1	0	397276463	51180257	1452.0	484.0	2310144	770048.0	faces,hands,rest	516	{"2.5":1,"3.0":2}	anat,beh,dwi,fmap,func
ds000201	sub-9026	ses-1	5	1	1	888239495	55034341	3026.0	605.2	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1074	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9026	ses-2	5	1	0	893503026	54881065	3041.5	608.3	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1080	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9028	ses-1	5	1	1	904882789	56294799	2970.0	594.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1055	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9028	ses-2	5	1	0	909097915	58725290	2991.5	598.3	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1062	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9029	ses-1	3	1	1	443112335	55001298	1497.0	499.0	2310144	770048.0	faces,hands,rest	531	{"2.5":1,"3.0":2}	anat,beh,fmap,func
ds000201	sub-9029	ses-2	5	1	0	876664959	54960803	3035.0	607.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1077	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9032	ses-1	5	1	1	889494169	59101138	3059.0	611.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1085	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9032	ses-2	5	1	0	896055840	56660565	3041.0	608.2	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1079	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9033	ses-1	5	1	1	954529433	60903514	3071.0	614.2	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1089	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9033	ses-2	5	1	0	929083305	60084515	2993.0	598.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1063	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9034	ses-1	5	1	1	857625394	55716449	2935.5	587.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1044	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9034	ses-2	5	1	0	847728499	54849771	2890.0	578.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1028	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9035	ses-1	5	1	1	907219338	60468212	3177.0	635.4	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1125	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9035	ses-2	5	1	0	844638069	59863097	2996.0	599.2	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1064	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9036	ses-1	5	1	1	915519670	61210419	3010.5	602.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1069	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9036	ses-2	5	1	0	914448452	61146277	2992.5	598.5	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1063	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9037	ses-1	5	1	1	826472489	57351712	2995.0	599.0	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1065	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9037	ses-2	5	1	0	813026835	58122184	2931.5	586.3	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1043	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9038	ses-1	5	1	1	856917548	51463029	3083.0	616.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1093	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9038	ses-2	5	1	0	857517664	58002611	3058.5	611.7	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1085	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9039	ses-1	5	1	1	947099925	60461646	3070.5	614.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1089	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9039	ses-2	5	1	0	950209914	58514540	3050.0	610.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1082	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9040	ses-1	5	1	1	961551652	52378216	3373.5	674.7	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1190	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9040	ses-2	5	1	0	872286234	51976712	3134.0	626.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1110	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9041	ses-1	5	1	1	832051011	50991612	2904.0	580.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1033	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9041	ses-2	5	1	0	834939571	51616837	2983.5	596.7	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1060	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9042	ses-1	5	1	1	938008784	57979625	3127.5	625.5	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1108	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9042	ses-2	6	1	0	862483310	55078290	2962.0	493.6666666666667	4620288	770048.0	arrows,faces,hands,rest,sleepiness	1052	{"2.5":2,"3.0":4}	anat,beh,dwi,fmap,func
ds000201	sub-9044	ses-1	5	1	1	962998084	63018349	3361.0	672.2	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1186	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9044	ses-2	0	1	0	0	61562845	n/a	n/a	n/a	n/a	n/a	0	n/a	anat,beh,dwi,fmap,func
ds000201	sub-9045	ses-1	5	1	1	852809195	51629732	3043.5	608.7	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1080	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9045	ses-2	5	1	0	850793842	51024362	3022.5	604.5	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1073	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9046	ses-1	5	1	0	955160939	59527715	3140.0	628.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1112	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9046	ses-2	5	1	0	946348873	59575544	3104.0	620.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1100	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9047	ses-1	5	1	1	903688385	58452566	2981.5	596.3	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1055	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9047	ses-2	5	1	0	936289380	58721282	3085.5	617.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1094	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9048	ses-1	5	1	1	995860731	58627016	3250.5	650.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1149	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9048	ses-2	5	1	0	906679847	59347389	3022.5	604.5	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1073	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9049	ses-1	5	1	1	851442060	56633591	2927.0	585.4	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1041	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9049	ses-2	5	1	0	862228582	57159195	2945.0	589.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1047	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9050	ses-1	5	1	1	806562902	56435839	3047.0	609.4	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1081	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9050	ses-2	5	1	0	784465714	54922397	2959.0	591.8	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1053	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
